id,book_id,description,title,language_code,average_rating,ratings_count
8483,17569860,"J.C. Reed  Conquer Your Love (Surrender Your Love, #2)","Conquer Your Love (Surrender Your Love, #2)",eng,4.01,16089
8484,7980,"Brian Jacques The Pearls of Lutra Pearls of Lutra (Redwall, #9)","Pearls of Lutra (Redwall, #9)",,3.99,15605
8485,4224060,"Ken Robinson, Lou Aronica The Element: A New View of Human Capacity The Element: How Finding Your Passion Changes Everything",The Element: How Finding Your Passion Changes Everything,eng,3.89,9074
8486,24611425,Geraldine Brooks The Secret Chord The Secret Chord,The Secret Chord,eng,3.55,9228
8487,18752959,Rick Riordan  The Staff of Serapis (Percy Jackson & Kane Chronicles Crossover #2),The Staff of Serapis (Percy Jackson & Kane Chronicles Crossover #2),eng,4.31,11947
8488,17443673,Amy Harmon A Different Blue A Different Blue,A Different Blue,eng,4.22,14183
8489,2159007,Chuck Klosterman Downtown Owl Downtown Owl,Downtown Owl,eng,3.53,9666
8490,797094,William C. Dietz The Flood Halo: The Flood,Halo: The Flood,en-US,3.69,9709
8491,92846,"Terry Brooks Antrax Antrax (Voyage of the Jerle Shannara, #2)","Antrax (Voyage of the Jerle Shannara, #2)",eng,3.94,12947
8492,676,Billy Collins Sailing Alone Around the Room: New and Selected Poems Sailing Alone Around the Room: New and Selected Poems,Sailing Alone Around the Room: New and Selected Poems,eng,4.24,10999
8493,12924253,"Anna Carey Once Once (Eve, #2)","Once (Eve, #2)",en-US,3.9,15315
8494,17970255,"Samantha Young Into the Deep Into the Deep (Into the Deep, #1)","Into the Deep (Into the Deep, #1)",eng,4.09,19288
8495,61909,"Lois McMaster Bujold Mirror Dance Mirror Dance (Vorkosigan Saga, #8)","Mirror Dance (Vorkosigan Saga, #8)",en-US,4.32,14391
8496,384457,"Jennifer Crusie, Bob Mayer Agnes and the Hitman Agnes and the Hitman",Agnes and the Hitman,eng,3.93,15848
8497,6493321,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna Logicomix: An Epic Search for Truth Logicomix: An epic search for truth",Logicomix: An epic search for truth,en-US,4.01,11004
8498,7992363,Laurent Binet HHhH HHhH,HHhH,fre,4.07,7765
8499,22693222,Kate Andersen Brower The Residence: Inside the Private World of the White House The Residence: Inside the Private World of the White House,The Residence: Inside the Private World of the White House,,3.75,8841
8500,17455815,"Jennifer L. Armentrout Stone Cold Touch Stone Cold Touch (The Dark Elements, #2)","Stone Cold Touch (The Dark Elements, #2)",eng,4.38,18262
8501,16127237,Lori Nelson Spielman The Life List The Life List,The Life List,eng,4.08,8301
8502,11864728,"Kelley Armstrong The Rising The Rising (Darkness Rising, #3)","The Rising (Darkness Rising, #3)",eng,4.13,17452
8503,80890,"Thomas Mann, John E. Woods, T.J. Reed Buddenbrooks: Verfall einer Familie Buddenbrooks: The Decline of a Family",Buddenbrooks: The Decline of a Family,eng,4.13,12049
8504,231560,Anton Chekhov Дядя Ваня Uncle Vanya,Uncle Vanya,eng,3.84,11418
8505,10844125,"James Patterson, Richard DiLallo The Christmas Wedding The Christmas Wedding",The Christmas Wedding,eng,3.32,12736
8506,18392,"T.A. Barron The Lost Years of Merlin The Lost Years (The Lost Years of Merlin, #1)","The Lost Years (The Lost Years of Merlin, #1)",eng,3.97,12146
8507,6080889,"Maria V. Snyder Storm Glass Storm Glass (Glass, #1)","Storm Glass (Glass, #1)",eng,3.95,18218
8508,11229,"Iris Murdoch, Mary Kinzie The Sea, the Sea The Sea, the Sea","The Sea, the Sea",eng,3.9,10849
8509,13417946,"Jamie McGuire  Eden (Providence, #3)","Eden (Providence, #3)",,4.17,15420
8510,103815,"Margaret Peterson Haddix Among the Enemy (Shadow Children, #6) Among the Enemy (Shadow Children, #6)","Among the Enemy (Shadow Children, #6)",en-US,4.16,14836
8511,13502970,"Amy A. Bartol Incendiary Incendiary (The Premonition, #4)","Incendiary (The Premonition, #4)",en-US,4.43,12468
8512,769658,L. Ron Hubbard Battlefield Earth: A Saga of the Year 3000 Battlefield Earth: A Saga of the Year 3000,Battlefield Earth: A Saga of the Year 3000,eng,3.49,11671
8513,129565,Dave Ramsey Financial Peace Revisited Financial Peace Revisited,Financial Peace Revisited,,4.31,10914
8514,43352,Mary Higgins Clark I'll Be Seeing You I'll Be Seeing You,I'll Be Seeing You,eng,3.79,13804
8515,7521400,Carol Burnett  This Time Together: Laughter and Reflection,This Time Together: Laughter and Reflection,eng,4.05,10609
8516,12349,Ruth Ozeki My Year of Meats My Year of Meats,My Year of Meats,eng,3.93,10297
8517,60925,Octavia E. Butler Fledgling Fledgling,Fledgling,en-US,3.9,11792
8518,11665750,"Kristen Ashley At Peace At Peace (The 'Burg, #2)","At Peace (The 'Burg, #2)",en-GB,4.49,23308
8519,401876,"Samuel Shem, John Updike The House of God The House of God",The House of God,eng,3.95,8812
8520,18045473,"Ayşe Kulin, John W. Baker Nefes Nefese Last Train to Istanbul",Last Train to Istanbul,eng,3.81,6870
8521,22749539,Pam Muñoz Ryan Echo Echo,Echo,eng,4.36,14864
8522,428862,Keri Smith Wreck This Journal Wreck This Journal,Wreck This Journal,,4.19,10012
8523,70561,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr. Архипелаг ГУЛАГ, 1918-1956 The Gulag Archipelago 1918-1956",The Gulag Archipelago 1918-1956,eng,4.15,10693
8524,270032,Heinrich Harrer Sieben Jahre in Tibet Seven Years in Tibet,Seven Years in Tibet,,4.05,11283
8525,6080420,J. Courtney Sullivan Commencement Commencement ,Commencement ,en-US,3.36,12653
8526,592089,"Suzanne Weyn The Bar Code Tattoo (Point Thriller) The Bar Code Tattoo (Bar Code, #1)","The Bar Code Tattoo (Bar Code, #1)",eng,3.55,14037
8527,8158992,"Kresley Cole MacRieve MacRieve (Immortals After Dark, #14)","MacRieve (Immortals After Dark, #14)",eng,4.3,17488
8528,8105569,Larry Levin Oogy: The Dog Only a Family Could Love Oogy: The Dog Only a Family Could Love,Oogy: The Dog Only a Family Could Love,en-GB,4.04,10273
8529,36064,"James Ellroy American Tabloid American Tabloid (Underworld USA, #1)","American Tabloid (Underworld USA, #1)",eng,4.21,10193
8530,7124101,"Thomas E. Sniegoski The Fallen and Leviathan (The Fallen, #1-2) The Fallen and Leviathan (The Fallen, #1-2)","The Fallen and Leviathan (The Fallen, #1-2)",eng,3.74,13676
8531,20082,"Anne McCaffrey The Renegades of Pern The Renegades of Pern (Pern, #10)","The Renegades of Pern (Pern, #10)",,3.84,14387
8532,2530,"José Saramago, Giovanni Pontiero Memorial do Convento Baltasar and Blimunda",Baltasar and Blimunda,eng,3.9,5321
8533,153136,"Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein The Cake Bible The Cake Bible",The Cake Bible,,4.2,9412
8534,23507745,"Robert  Beatty Serafina and the Black Cloak Serafina and the Black Cloak (Serafina, #1)","Serafina and the Black Cloak (Serafina, #1)",eng,3.9,12256
8535,599090,"Alan Dean Foster, George Lucas Star Wars: From the Adventures of Luke Skywalker A New Hope  (Star Wars: Novelizations #4)",A New Hope  (Star Wars: Novelizations #4),eng,4.07,10647
8536,6021523,Nancy Thayer Summer House Summer House,Summer House,eng,3.91,11460
8537,331695,Sarah Turnbull Almost French: Love and a New Life in Paris Almost French: Love and a New Life in Paris,Almost French: Love and a New Life in Paris,,3.68,10668
8538,71458,Amélie Nothomb Stupeur et tremblements Stupeur et tremblements,Stupeur et tremblements,fre,3.72,9448
8539,43797,Anne Rice Pandora / Vittorio the Vampire (New Tales of the Vampires) Pandora / Vittorio the Vampire (New Tales of the Vampires),Pandora / Vittorio the Vampire (New Tales of the Vampires),,4.03,10977
8540,9266769,"Candace Bushnell Summer and the City Summer and the City (The Carrie Diaries, #2)","Summer and the City (The Carrie Diaries, #2)",en-US,3.63,11366
8541,142545,"Jeffery Deaver The Stone Monkey The Stone Monkey (Lincoln Rhyme, #4)","The Stone Monkey (Lincoln Rhyme, #4)",eng,3.94,11769
8542,210243,"J.D. Robb Origin in Death Origin in Death (In Death, #21)","Origin in Death (In Death, #21)",eng,4.34,16775
8543,148769,"Angela Johnson The First Part Last The First Part Last (Heaven, #2)","The First Part Last (Heaven, #2)",eng,3.96,12689
8544,7783191,"Christopher Chabris, Daniel Simons The Invisible Gorilla The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us",The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,eng,3.88,10080
8545,84842,"Tami Hoag Prior Bad Acts Prior Bad Acts (Kovac and Liska, #3)","Prior Bad Acts (Kovac and Liska, #3)",eng,4.07,11454
8546,608906,"Erin Hunter Firestar's Quest Firestar's Quest (Warriors Super Edition, #1)","Firestar's Quest (Warriors Super Edition, #1)",eng,4.32,14773
8547,1833852,Steve Toltz A Fraction of the Whole A Fraction of the Whole,A Fraction of the Whole,,4.06,7646
8548,13531024,Jon Klassen This is Not My Hat This is Not My Hat,This is Not My Hat,eng,4.23,14779
8549,4924862,Ramit Sethi I Will Teach You To Be Rich I Will Teach You To Be Rich,I Will Teach You To Be Rich,eng,4.04,10209
8550,23197346,"Nelson DeMille Radiant Angel Radiant Angel (John Corey, #7)","Radiant Angel (John Corey, #7)",eng,3.84,6590
8551,29103028,"Jeff Wheeler The Queen's Poisoner The Queen's Poisoner (Kingfountain, #1)","The Queen's Poisoner (Kingfountain, #1)",en-GB,4.07,14126
8552,11436,"Karen Kingsbury, Gary Smalley Rejoice Rejoice (Redemption, #4)","Rejoice (Redemption, #4)",eng,4.45,11013
8553,8492907,Michio Kaku Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100  Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,eng,3.98,10159
8554,13597723,"Jennifer Lynn Barnes The Naturals The Naturals (The Naturals, #1)","The Naturals (The Naturals, #1)",eng,4.16,16704
8555,87425,"Hergé, Leslie Lonsdale-Cooper, Michael Turner  Tintin in Tibet (Tintin, #20)","Tintin in Tibet (Tintin, #20)",eng,4.2,10146
8556,39798,"Henning Mankell, Ebba Segerberg Brandvägg Firewall (Wallander, #8)","Firewall (Wallander, #8)",eng,3.95,10138
8557,2073686,"Michael Buckley, Peter Ferguson Tales From the Hood Tales From the Hood (The Sisters Grimm, #6)","Tales From the Hood (The Sisters Grimm, #6)",en-US,4.29,15020
8558,844051,"Charles Bernard Nordhoff, James Norman Hall Mutiny on the Bounty Mutiny on the Bounty (The Bounty Trilogy, #1)","Mutiny on the Bounty (The Bounty Trilogy, #1)",en-US,3.97,11746
8559,1015311,"Ken Akamatsu ラブひな #1 Love Hina, Vol. 01","Love Hina, Vol. 01",eng,3.73,10926
8560,19049,"William Arntz, Betsy Chasse, Mark Vicente What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality",What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,,4.25,9759
8561,15954540,"Jeff Wheeler The Wretched of Muirwood The Wretched of Muirwood (Legends of Muirwood, #1)","The Wretched of Muirwood (Legends of Muirwood, #1)",eng,3.97,6029
8562,891812,"Johanna Lindsey Gentle Rogue Gentle Rogue (Malory-Anderson Family, #3)","Gentle Rogue (Malory-Anderson Family, #3)",en-US,4.23,15496
8563,22886868,"Terry Pratchett The Shepherd's Crown The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)","The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",eng,4.34,9134
8564,54620,"Elizabeth Gaskell, Shirley Foster Mary Barton Mary Barton",Mary Barton,eng,3.7,11742
8565,115476,Joseph Conrad Nostromo: a Tale of the Seaboard Nostromo,Nostromo,eng,3.81,11478
8566,13333093,Ellen Marie Wiseman The Plum Tree The Plum Tree,The Plum Tree,eng,4.02,8479
8567,13621,"Tsugumi Ohba, Takeshi Obata デスノート #7 (Desu Nōto) Zero (零) Death Note, Vol. 7: Zero (Death Note, #7)","Death Note, Vol. 7: Zero (Death Note, #7)",,4.41,14480
8568,4345290,"Michael J. Sullivan The Crown Conspiracy The Crown Conspiracy (The Riyria Revelations, #1)","The Crown Conspiracy (The Riyria Revelations, #1)",eng,4.15,12198
8569,15767586,"Sherrilyn Kenyon Styxx Styxx (Dark-Hunter, #22)","Styxx (Dark-Hunter, #22)",eng,4.58,14344
8570,59142,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast Eugénie Grandet Eugénie Grandet",Eugénie Grandet,eng,3.79,11028
8571,19552,"Marcella Hazan, Karin Kretschmann Essentials of Classic Italian Cooking Essentials of Classic Italian Cooking",Essentials of Classic Italian Cooking,,4.26,10729
8572,82991,"Arnaldur Indriðason, Bernard Scudder Grafarþögn Silence of the Grave (Inspector Erlendur #4)",Silence of the Grave (Inspector Erlendur #4),eng,3.94,8918
8573,11387392,Jess Rothenberg The Catastrophic History of You and Me The Catastrophic History of You and Me,The Catastrophic History of You and Me,en-US,4.04,12890
8574,7906105,"April Henry Girl, Stolen Girl, Stolen (Girl, Stolen #1)","Girl, Stolen (Girl, Stolen #1)",eng,3.99,13108
8575,1211904,"Obert Skye Leven Thumps and the Eyes of the Want (Leven Thumps, #3) Leven Thumps and the Eyes of the Want (Leven Thumps, #3)","Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",eng,3.97,11192
8576,25624089,"Bill O'Reilly, Martin Dugard Killing Reagan Killing Reagan: The Violent Assault That Changed a Presidency",Killing Reagan: The Violent Assault That Changed a Presidency,eng,4.08,9794
8577,8046680,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston The girl who was on fire The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy",The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,en-US,4.28,10189
8578,394683,"Russell Hoban, Lillian Hoban A Bargain for Frances A Bargain for Frances",A Bargain for Frances,eng,4.25,13135
8579,15806231,"J.D. Robb Calculated in Death Calculated in Death (In Death, #36)","Calculated in Death (In Death, #36)",eng,4.23,12807
8580,22929741,Maggie Nelson The Argonauts The Argonauts,The Argonauts,eng,3.99,11925
8581,502295,"Jann S. Wenner, Corey Seymour Gonzo: The Life of Hunter S. Thompson Gonzo: The Life of Hunter S. Thompson",Gonzo: The Life of Hunter S. Thompson,en-US,4.07,9915
8582,25664459,Dominic Smith The Last Painting of Sara de Vos The Last Painting of Sara de Vos,The Last Painting of Sara de Vos,eng,3.83,12029
8583,29925715,Louise Jensen The Sister The Sister,The Sister,eng,3.77,11603
8584,10421530,"Jennifer Estep Kiss of Frost Kiss of Frost (Mythos Academy, #2)","Kiss of Frost (Mythos Academy, #2)",,4.05,18386
8585,920780,David Shannon Duck On A Bike Duck On A Bike,Duck On A Bike,eng,4.06,12461
8586,10518423,Margaret Leroy The Collaborator The Soldier's Wife,The Soldier's Wife,en-US,3.88,11421
8587,17667561,"Jennifer A. Nielsen The Shadow Throne The Shadow Throne (The Ascendance Trilogy, #3)","The Shadow Throne (The Ascendance Trilogy, #3)",eng,4.23,15731
8588,432,"Paul Auster City of Glass City of Glass (The New York Trilogy, #1)","City of Glass (The New York Trilogy, #1)",eng,3.81,10157
8589,87264,Machado de Assis Memórias Póstumas de Brás Cubas Memórias Póstumas de Brás Cubas,Memórias Póstumas de Brás Cubas,por,4.23,8306
8590,7264206,"Elizabeth  George This Body of Death This Body of Death (Inspector Lynley, #16)","This Body of Death (Inspector Lynley, #16)",en-US,4.01,12396
8591,773514,"L.M. Montgomery Emily Climbs Emily Climbs (Emily, #2)","Emily Climbs (Emily, #2)",eng,4.14,15498
8592,2152871,"Jacqueline Carey Kushiel's Mercy Kushiel's Mercy (Imriel's Trilogy, #3)","Kushiel's Mercy (Imriel's Trilogy, #3)",en-US,4.3,13337
8593,39933,Thomas C. Foster  How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,en-US,3.63,12467
8594,12040447,"Orson Scott Card Shadows in Flight Shadows in Flight (Ender's Shadow, #5)","Shadows in Flight (Ender's Shadow, #5)",en-GB,3.76,11464
8595,20705702,"Ilona Andrews Burn For Me Burn for Me (Hidden Legacy, #1)","Burn for Me (Hidden Legacy, #1)",eng,4.34,17853
8596,1689469,"Robert Crais Chasing Darkness Chasing Darkness (Elvis Cole, #12)","Chasing Darkness (Elvis Cole, #12)",en-US,4.18,11070
8597,301023,"Lauren Myracle ttyl (Internet Girls, #1) ttyl (Internet Girls, #1)","ttyl (Internet Girls, #1)",en-US,3.46,14505
8598,34548,Bruce Campbell If Chins Could Kill: Confessions of a B Movie Actor If Chins Could Kill: Confessions of a B-Movie Actor,If Chins Could Kill: Confessions of a B-Movie Actor,,3.99,11853
8599,1898916,"Matsuri Hino, Tomo Kimura ヴァンパイア騎士 4 Vampire Knight, Vol. 4 (Vampire Knight, #4)","Vampire Knight, Vol. 4 (Vampire Knight, #4)",eng,4.31,13515
8600,1821187,"Denis Johnson, Bettina Abarbanell Train Dreams Train Dreams",Train Dreams,ger,3.89,4886
8601,16248196,Rolf Dobelli Die Kunst des klaren Denkens The Art of Thinking Clearly,The Art of Thinking Clearly,,3.79,8367
8602,1296415,Ellen Stoll Walsh Mouse Paint Mouse Paint,Mouse Paint,eng,4.15,12839
8603,13601550,"L.D. Davis  Accidentally on Purpose (Accidentally on Purpose, #1)","Accidentally on Purpose (Accidentally on Purpose, #1)",eng,3.94,16958
8604,901680,Ulrich Bischoff Edvard Munch Edvard Munch: 1863-1944 (Basic Art),Edvard Munch: 1863-1944 (Basic Art),,4.07,8308
8605,48697,"Charles Harrison, Paul Wood Art in Theory, 1900-2000: An Anthology of Changing Ideas Art in Theory 1900 - 2000: An Anthology of Changing Ideas",Art in Theory 1900 - 2000: An Anthology of Changing Ideas,en-US,3.94,7861
8606,9677870,"Hervé Tullet, Christopher Franceschelli Un livre Press Here",Press Here,en-US,4.44,15315
8607,828483,"Robert Muchamore The Killing (Cherub #4) The Killing (Cherub, #4)","The Killing (Cherub, #4)",eng,4.12,11584
